"Standard
Class ID"	"Standard
Instance ID"	"Standard
Member ID"	Parameter ID	Instance	"Class
Name"	Base or Module #	"Parameter Name
Member Name"	Description	"Selectable Range or
Enumerations via Comms ( )"	Default from Factory	Data Type	"Read
Write
EEPROM
User Set Save"	Relative Address	Absolute Address	Offset to next inst.	"Modbus
Registers
Range"	Max Instance														
62	22	6	62006	22	DOF	3	Digital Output (Fast) - Function Instance	Program the instance of the function which will drive this output when direction is output.	1 to 250	1	unsigned 8-bit	RWES	35516	" 435,517 "	40	35146 to 36104	24														
62	22	7	62007	22	DOF	3	Digital Output (Fast) - State	Monitor the state of the output.	"Off (62), On (63)"	no default	Enumeration	R	35518	" 435,519 "	40	35146 to 36104	24														
62	22	8	62008	22	DOF	3	Digital Output (Fast) - Power	Monitor the power applied to this output.	0.0 to 100.0%	no default	IEEE Float	R	35520	" 435,521 "	40	35146 to 36104	24														
62	22	9	62009	22	DOF	3	Digital Output (Fast) - Low Power Scale	Program the minimum power suppliied to output.	0.0 to 100.0%	0.0%	IEEE Float	RWES	35522	" 435,523 "	40	35146 to 36104	24														
62	22	10	62010	22	DOF	3	Digital Output (Fast) - High Power Scale	Program the maximum power suppliied to output.	0.0 to 100.0%	100.0%	IEEE Float	RWES	35524	" 435,525 "	40	35146 to 36104	24														
62	22	12	62012	22	DOF	3	Digital Output (Fast) - Source Zone A	Program the zone of the function which will drive this output. 0 = inside same unit.	0 to 16	0	unsigned 8-bit	RWES	35528	" 435,529 "	40	35146 to 36104	24														
62	22	13	62013	22	DOF	3	Digital Output (Fast) - Source Value A 	Monitor the value of the source driving this output.	"Off (62), On (63)"	no default	IEEE Float	R	35530	" 435,531 "	40	35146 to 36104	24														
62	22	15	62015	22	DOF	3	Digital Output (Fast) - Source Error	Monitor the input source for errors.	"None (61), Open (65), Shorted (127), Measurement Error (140), Bad Calibration Data (139), Ambient Error (9), RTD Error (141), Fail (32), Not Sourced (246), Stale (1617)"	no default	Enumeration	R	35534	" 435,535 "	40	35146 to 36104	24														
62	22	20	62020	22	DOF	3	Digital Output (Fast) - Type	Monitor the hardware type of this output.	"None (61), SSR (10034), SSR w/shared common (10035), SWDC (10033), SWDC Open Collector (10032)"	no default	Enumeration	R	35544	" 435,545 "	40	35146 to 36104	24														
62	23	2	62002	23	DOF	3	Digital Output (Fast) - Control	Program the output control type used by PID control.	"Fixed Timebase (34), Variable Time Base (103)"	Fixed Time Base (34)	Enumeration	RWES	35548	" 435,549 "	40	35146 to 36104	24														
62	23	3	62003	23	DOF	3	Digital Output (Fast) - Time Base	Program the time base for fixed-time-base control.	0.1 to 60.0 seconds	1.0 second	IEEE Float	RWES	35550	" 435,551 "	40	35146 to 36104	24														
62	23	4	62004	23	DOF	3	Digital Output (Fast) - Line Frequency	Program line frequency applied to control. Setting of any in DIO applies to all DIO.	"50 Hz (3), 60 Hz (4)"	60 Hz (4)	Enumeration	RW	35552	" 435,553 "	40	35146 to 36104	24														
62	23	5	62005	23	DOF	3	Digital Output (Fast) - Function	Program what function will drive this output when direction is output.	"Off (62), Analog Input (142), Alarm (6), Cool Power (161), Heat Power (160), Compare (230), Counter (231), Digital I/O (1142),  Profile Event Out A (233), Profile Event Out B (234), Profile Event Out C (235), Profile Event Out D (236), Profile Event Out E (247), Profile Event Out F (248), Profile Event Out G (249), Profile Event Out H (250), Function Key (1001), Logic (239), Linearization (238), Math (240), Process Value (241), Special Function Output 1 (1532), Special Function Output 2 (1533), Special Function Output 3 (1534), Special Function Output 4 (1535), Timer (244), Variable (245), Limit (126), Condition (10001), Encoder (1740), Profile Number (1779), Profile Running (1780), Profile Paused (1781), Cascade Cool Power (1795), Cascade Heat Power (1794)"	Off (62)	Enumeration	RWES	35554	" 435,555 "	40	35146 to 36104	24														
62	23	6	62006	23	DOF	3	Digital Output (Fast) - Function Instance	Program the instance of the function which will drive this output when direction is output.	1 to 250	1	unsigned 8-bit	RWES	35556	" 435,557 "	40	35146 to 36104	24														
62	23	7	62007	23	DOF	3	Digital Output (Fast) - State	Monitor the state of the output.	"Off (62), On (63)"	no default	Enumeration	R	35558	" 435,559 "	40	35146 to 36104	24														
62	23	8	62008	23	DOF	3	Digital Output (Fast) - Power	Monitor the power applied to this output.	0.0 to 100.0%	no default	IEEE Float	R	35560	" 435,561 "	40	35146 to 36104	24														
62	23	9	62009	23	DOF	3	Digital Output (Fast) - Low Power Scale	Program the minimum power suppliied to output.	0.0 to 100.0%	0.0%	IEEE Float	RWES	35562	" 435,563 "	40	35146 to 36104	24														
62	23	10	62010	23	DOF	3	Digital Output (Fast) - High Power Scale	Program the maximum power suppliied to output.	0.0 to 100.0%	100.0%	IEEE Float	RWES	35564	" 435,565 "	40	35146 to 36104	24														
62	23	12	62012	23	DOF	3	Digital Output (Fast) - Source Zone A	Program the zone of the function which will drive this output. 0 = inside same unit.	0 to 16	0	unsigned 8-bit	RWES	35568	" 435,569 "	40	35146 to 36104	24														
62	23	13	62013	23	DOF	3	Digital Output (Fast) - Source Value A 	Monitor the value of the source driving this output.	"Off (62), On (63)"	no default	IEEE Float	R	35570	" 435,571 "	40	35146 to 36104	24														
62	23	15	62015	23	DOF	3	Digital Output (Fast) - Source Error	Monitor the input source for errors.	"None (61), Open (65), Shorted (127), Measurement Error (140), Bad Calibration Data (139), Ambient Error (9), RTD Error (141), Fail (32), Not Sourced (246), Stale (1617)"	no default	Enumeration	R	35574	" 435,575 "	40	35146 to 36104	24														
62	23	20	62020	23	DOF	3	Digital Output (Fast) - Type	Monitor the hardware type of this output.	"None (61), SSR (10034), SSR w/shared common (10035), SWDC (10033), SWDC Open Collector (10032)"	no default	Enumeration	R	35584	" 435,585 "	40	35146 to 36104	24														
62	24	2	62002	24	DOF	3	Digital Output (Fast) - Control	Program the output control type used by PID control.	"Fixed Timebase (34), Variable Time Base (103)"	Fixed Time Base (34)	Enumeration	RWES	35588	" 435,589 "	40	35146 to 36104	24														
62	24	3	62003	24	DOF	3	Digital Output (Fast) - Time Base	Program the time base for fixed-time-base control.	0.1 to 60.0 seconds	1.0 second	IEEE Float	RWES	35590	" 435,591 "	40	35146 to 36104	24														
62	24	4	62004	24	DOF	3	Digital Output (Fast) - Line Frequency	Program line frequency applied to control. Setting of any in DIO applies to all DIO.	"50 Hz (3), 60 Hz (4)"	60 Hz (4)	Enumeration	RW	35592	" 435,593 "	40	35146 to 36104	24														
62	24	5	62005	24	DOF	3	Digital Output (Fast) - Function	Program what function will drive this output when direction is output.	"Off (62), Analog Input (142), Alarm (6), Cool Power (161), Heat Power (160), Compare (230), Counter (231), Digital I/O (1142),  Profile Event Out A (233), Profile Event Out B (234), Profile Event Out C (235), Profile Event Out D (236), Profile Event Out E (247), Profile Event Out F (248), Profile Event Out G (249), Profile Event Out H (250), Function Key (1001), Logic (239), Linearization (238), Math (240), Process Value (241), Special Function Output 1 (1532), Special Function Output 2 (1533), Special Function Output 3 (1534), Special Function Output 4 (1535), Timer (244), Variable (245), Limit (126), Condition (10001), Encoder (1740), Profile Number (1779), Profile Running (1780), Profile Paused (1781), Cascade Cool Power (1795), Cascade Heat Power (1794)"	Off (62)	Enumeration	RWES	35594	" 435,595 "	40	35146 to 36104	24														
62	24	6	62006	24	DOF	3	Digital Output (Fast) - Function Instance	Program the instance of the function which will drive this output when direction is output.	1 to 250	1	unsigned 8-bit	RWES	35596	" 435,597 "	40	35146 to 36104	24														
62	24	7	62007	24	DOF	3	Digital Output (Fast) - State	Monitor the state of the output.	"Off (62), On (63)"	no default	Enumeration	R	35598	" 435,599 "	40	35146 to 36104	24														
62	24	8	62008	24	DOF	3	Digital Output (Fast) - Power	Monitor the power applied to this output.	0.0 to 100.0%	no default	IEEE Float	R	35600	" 435,601 "	40	35146 to 36104	24														
62	24	9	62009	24	DOF	3	Digital Output (Fast) - Low Power Scale	Program the minimum power suppliied to output.	0.0 to 100.0%	0.0%	IEEE Float	RWES	35602	" 435,603 "	40	35146 to 36104	24														
62	24	10	62010	24	DOF	3	Digital Output (Fast) - High Power Scale	Program the maximum power suppliied to output.	0.0 to 100.0%	100.0%	IEEE Float	RWES	35604	" 435,605 "	40	35146 to 36104	24														
62	24	12	62012	24	DOF	3	Digital Output (Fast) - Source Zone A	Program the zone of the function which will drive this output. 0 = inside same unit.	0 to 16	0	unsigned 8-bit	RWES	35608	" 435,609 "	40	35146 to 36104	24														
62	24	13	62013	24	DOF	3	Digital Output (Fast) - Source Value A 	Monitor the value of the source driving this output.	"Off (62), On (63)"	no default	IEEE Float	R	35610	" 435,611 "	40	35146 to 36104	24														
62	24	15	62015	24	DOF	3	Digital Output (Fast) - Source Error	Monitor the input source for errors.	"None (61), Open (65), Shorted (127), Measurement Error (140), Bad Calibration Data (139), Ambient Error (9), RTD Error (141), Fail (32), Not Sourced (246), Stale (1617)"	no default	Enumeration	R	35614	" 435,615 "	40	35146 to 36104	24														
62	24	20	62020	24	DOF	3	Digital Output (Fast) - Type	Monitor the hardware type of this output.	"None (61), SSR (10034), SSR w/shared common (10035), SWDC (10033), SWDC Open Collector (10032)"	no default	Enumeration	R	35624	" 435,625 "	40	35146 to 36104	24														
62	31	2	62002	31	DOF	4	Digital Output (Fast) - Control	Program the output control type used by PID control.	"Fixed Timebase (34), Variable Time Base (103)"	Fixed Time Base (34)	Enumeration	RWES	35628	" 435,629 "	40	35146 to 36104	24														
62	31	3	62003	31	DOF	4	Digital Output (Fast) - Time Base	Program the time base for fixed-time-base control.	0.1 to 60.0 seconds	1.0 second	IEEE Float	RWES	35630	" 435,631 "	40	35146 to 36104	24														
62	31	4	62004	31	DOF	4	Digital Output (Fast) - Line Frequency	Program line frequency applied to control. Setting of any in DIO applies to all DIO.	"50 Hz (3), 60 Hz (4)"	60 Hz (4)	Enumeration	RW	35632	" 435,633 "	40	35146 to 36104	24														
62	31	5	62005	31	DOF	4	Digital Output (Fast) - Function	Program what function will drive this output when direction is output.	"Off (62), Analog Input (142), Alarm (6), Cool Power (161), Heat Power (160), Compare (230), Counter (231), Digital I/O (1142),  Profile Event Out A (233), Profile Event Out B (234), Profile Event Out C (235), Profile Event Out D (236), Profile Event Out E (247), Profile Event Out F (248), Profile Event Out G (249), Profile Event Out H (250), Function Key (1001), Logic (239), Linearization (238), Math (240), Process Value (241), Special Function Output 1 (1532), Special Function Output 2 (1533), Special Function Output 3 (1534), Special Function Output 4 (1535), Timer (244), Variable (245), Limit (126), Condition (10001), Encoder (1740), Profile Number (1779), Profile Running (1780), Profile Paused (1781), Cascade Cool Power (1795), Cascade Heat Power (1794)"	Off (62)	Enumeration	RWES	35634	" 435,635 "	40	35146 to 36104	24														
62	31	6	62006	31	DOF	4	Digital Output (Fast) - Function Instance	Program the instance of the function which will drive this output when direction is output.	1 to 250	1	unsigned 8-bit	RWES	35636	" 435,637 "	40	35146 to 36104	24														
62	31	7	62007	31	DOF	4	Digital Output (Fast) - State	Monitor the state of the output.	"Off (62), On (63)"	no default	Enumeration	R	35638	" 435,639 "	40	35146 to 36104	24														
62	31	8	62008	31	DOF	4	Digital Output (Fast) - Power	Monitor the power applied to this output.	0.0 to 100.0%	no default	IEEE Float	R	35640	" 435,641 "	40	35146 to 36104	24														
62	31	9	62009	31	DOF	4	Digital Output (Fast) - Low Power Scale	Program the minimum power suppliied to output.	0.0 to 100.0%	0.0%	IEEE Float	RWES	35642	" 435,643 "	40	35146 to 36104	24														
62	31	10	62010	31	DOF	4	Digital Output (Fast) - High Power Scale	Program the maximum power suppliied to output.	0.0 to 100.0%	100.0%	IEEE Float	RWES	35644	" 435,645 "	40	35146 to 36104	24														
62	31	12	62012	31	DOF	4	Digital Output (Fast) - Source Zone A	Program the zone of the function which will drive this output. 0 = inside same unit.	0 to 16	0	unsigned 8-bit	RWES	35648	" 435,649 "	40	35146 to 36104	24														
62	31	13	62013	31	DOF	4	Digital Output (Fast) - Source Value A 	Monitor the value of the source driving this output.	"Off (62), On (63)"	no default	IEEE Float	R	35650	" 435,651 "	40	35146 to 36104	24														
62	31	15	62015	31	DOF	4	Digital Output (Fast) - Source Error	Monitor the input source for errors.	"None (61), Open (65), Shorted (127), Measurement Error (140), Bad Calibration Data (139), Ambient Error (9), RTD Error (141), Fail (32), Not Sourced (246), Stale (1617)"	no default	Enumeration	R	35654	" 435,655 "	40	35146 to 36104	24														
62	31	20	62020	31	DOF	4	Digital Output (Fast) - Type	Monitor the hardware type of this output.	"None (61), SSR (10034), SSR w/shared common (10035), SWDC (10033), SWDC Open Collector (10032)"	no default	Enumeration	R	35664	" 435,665 "	40	35146 to 36104	24														
62	32	2	62002	32	DOF	4	Digital Output (Fast) - Control	Program the output control type used by PID control.	"Fixed Timebase (34), Variable Time Base (103)"	Fixed Time Base (34)	Enumeration	RWES	35668	" 435,669 "	40	35146 to 36104	24														
62	32	3	62003	32	DOF	4	Digital Output (Fast) - Time Base	Program the time base for fixed-time-base control.	0.1 to 60.0 seconds	1.0 second	IEEE Float	RWES	35670	" 435,671 "	40	35146 to 36104	24														
62	32	4	62004	32	DOF	4	Digital Output (Fast) - Line Frequency	Program line frequency applied to control. Setting of any in DIO applies to all DIO.	"50 Hz (3), 60 Hz (4)"	60 Hz (4)	Enumeration	RW	35672	" 435,673 "	40	35146 to 36104	24														
62	32	5	62005	32	DOF	4	Digital Output (Fast) - Function	Program what function will drive this output when direction is output.	"Off (62), Analog Input (142), Alarm (6), Cool Power (161), Heat Power (160), Compare (230), Counter (231), Digital I/O (1142),  Profile Event Out A (233), Profile Event Out B (234), Profile Event Out C (235), Profile Event Out D (236), Profile Event Out E (247), Profile Event Out F (248), Profile Event Out G (249), Profile Event Out H (250), Function Key (1001), Logic (239), Linearization (238), Math (240), Process Value (241), Special Function Output 1 (1532), Special Function Output 2 (1533), Special Function Output 3 (1534), Special Function Output 4 (1535), Timer (244), Variable (245), Limit (126), Condition (10001), Encoder (1740), Profile Number (1779), Profile Running (1780), Profile Paused (1781), Cascade Cool Power (1795), Cascade Heat Power (1794)"	Off (62)	Enumeration	RWES	35674	" 435,675 "	40	35146 to 36104	24														
62	32	6	62006	32	DOF	4	Digital Output (Fast) - Function Instance	Program the instance of the function which will drive this output when direction is output.	1 to 250	1	unsigned 8-bit	RWES	35676	" 435,677 "	40	35146 to 36104	24														
62	32	7	62007	32	DOF	4	Digital Output (Fast) - State	Monitor the state of the output.	"Off (62), On (63)"	no default	Enumeration	R	35678	" 435,679 "	40	35146 to 36104	24														
62	32	8	62008	32	DOF	4	Digital Output (Fast) - Power	Monitor the power applied to this output.	0.0 to 100.0%	no default	IEEE Float	R	35680	" 435,681 "	40	35146 to 36104	24														
62	32	9	62009	32	DOF	4	Digital Output (Fast) - Low Power Scale	Program the minimum power suppliied to output.	0.0 to 100.0%	0.0%	IEEE Float	RWES	35682	" 435,683 "	40	35146 to 36104	24														
62	32	10	62010	32	DOF	4	Digital Output (Fast) - High Power Scale	Program the maximum power suppliied to output.	0.0 to 100.0%	100.0%	IEEE Float	RWES	35684	" 435,685 "	40	35146 to 36104	24														
62	32	12	62012	32	DOF	4	Digital Output (Fast) - Source Zone A	Program the zone of the function which will drive this output. 0 = inside same unit.	0 to 16	0	unsigned 8-bit	RWES	35688	" 435,689 "	40	35146 to 36104	24														
62	32	13	62013	32	DOF	4	Digital Output (Fast) - Source Value A 	Monitor the value of the source driving this output.	"Off (62), On (63)"	no default	IEEE Float	R	35690	" 435,691 "	40	35146 to 36104	24														
62	32	15	62015	32	DOF	4	Digital Output (Fast) - Source Error	Monitor the input source for errors.	"None (61), Open (65), Shorted (127), Measurement Error (140), Bad Calibration Data (139), Ambient Error (9), RTD Error (141), Fail (32), Not Sourced (246), Stale (1617)"	no default	Enumeration	R	35694	" 435,695 "	40	35146 to 36104	24														
62	32	20	62020	32	DOF	4	Digital Output (Fast) - Type	Monitor the hardware type of this output.	"None (61), SSR (10034), SSR w/shared common (10035), SWDC (10033), SWDC Open Collector (10032)"	no default	Enumeration	R	35704	" 435,705 "	40	35146 to 36104	24														
62	33	2	62002	33	DOF	4	Digital Output (Fast) - Control	Program the output control type used by PID control.	"Fixed Timebase (34), Variable Time Base (103)"	Fixed Time Base (34)	Enumeration	RWES	35708	" 435,709 "	40	35146 to 36104	24														
62	33	3	62003	33	DOF	4	Digital Output (Fast) - Time Base	Program the time base for fixed-time-base control.	0.1 to 60.0 seconds	1.0 second	IEEE Float	RWES	35710	" 435,711 "	40	35146 to 36104	24														
62	33	4	62004	33	DOF	4	Digital Output (Fast) - Line Frequency	Program line frequency applied to control. Setting of any in DIO applies to all DIO.	"50 Hz (3), 60 Hz (4)"	60 Hz (4)	Enumeration	RW	35712	" 435,713 "	40	35146 to 36104	24														
62	33	5	62005	33	DOF	4	Digital Output (Fast) - Function	Program what function will drive this output when direction is output.	"Off (62), Analog Input (142), Alarm (6), Cool Power (161), Heat Power (160), Compare (230), Counter (231), Digital I/O (1142),  Profile Event Out A (233), Profile Event Out B (234), Profile Event Out C (235), Profile Event Out D (236), Profile Event Out E (247), Profile Event Out F (248), Profile Event Out G (249), Profile Event Out H (250), Function Key (1001), Logic (239), Linearization (238), Math (240), Process Value (241), Special Function Output 1 (1532), Special Function Output 2 (1533), Special Function Output 3 (1534), Special Function Output 4 (1535), Timer (244), Variable (245), Limit (126), Condition (10001), Encoder (1740), Profile Number (1779), Profile Running (1780), Profile Paused (1781), Cascade Cool Power (1795), Cascade Heat Power (1794)"	Off (62)	Enumeration	RWES	35714	" 435,715 "	40	35146 to 36104	24														
62	33	6	62006	33	DOF	4	Digital Output (Fast) - Function Instance	Program the instance of the function which will drive this output when direction is output.	1 to 250	1	unsigned 8-bit	RWES	35716	" 435,717 "	40	35146 to 36104	24														
62	33	7	62007	33	DOF	4	Digital Output (Fast) - State	Monitor the state of the output.	"Off (62), On (63)"	no default	Enumeration	R	35718	" 435,719 "	40	35146 to 36104	24														
62	33	8	62008	33	DOF	4	Digital Output (Fast) - Power	Monitor the power applied to this output.	0.0 to 100.0%	no default	IEEE Float	R	35720	" 435,721 "	40	35146 to 36104	24														
62	33	9	62009	33	DOF	4	Digital Output (Fast) - Low Power Scale	Program the minimum power suppliied to output.	0.0 to 100.0%	0.0%	IEEE Float	RWES	35722	" 435,723 "	40	35146 to 36104	24														
62	33	10	62010	33	DOF	4	Digital Output (Fast) - High Power Scale	Program the maximum power suppliied to output.	0.0 to 100.0%	100.0%	IEEE Float	RWES	35724	" 435,725 "	40	35146 to 36104	24														
62	33	12	62012	33	DOF	4	Digital Output (Fast) - Source Zone A	Program the zone of the function which will drive this output. 0 = inside same unit.	0 to 16	0	unsigned 8-bit	RWES	35728	" 435,729 "	40	35146 to 36104	24														
62	33	13	62013	33	DOF	4	Digital Output (Fast) - Source Value A 	Monitor the value of the source driving this output.	"Off (62), On (63)"	no default	IEEE Float	R	35730	" 435,731 "	40	35146 to 36104	24														
62	33	15	62015	33	DOF	4	Digital Output (Fast) - Source Error	Monitor the input source for errors.	"None (61), Open (65), Shorted (127), Measurement Error (140), Bad Calibration Data (139), Ambient Error (9), RTD Error (141), Fail (32), Not Sourced (246), Stale (1617)"	no default	Enumeration	R	35734	" 435,735 "	40	35146 to 36104	24														
62	33	20	62020	33	DOF	4	Digital Output (Fast) - Type	Monitor the hardware type of this output.	"None (61), SSR (10034), SSR w/shared common (10035), SWDC (10033), SWDC Open Collector (10032)"	no default	Enumeration	R	35744	" 435,745 "	40	35146 to 36104	24														
62	34	2	62002	34	DOF	4	Digital Output (Fast) - Control	Program the output control type used by PID control.	"Fixed Timebase (34), Variable Time Base (103)"	Fixed Time Base (34)	Enumeration	RWES	35748	" 435,749 "	40	35146 to 36104	24														
62	34	3	62003	34	DOF	4	Digital Output (Fast) - Time Base	Program the time base for fixed-time-base control.	0.1 to 60.0 seconds	1.0 second	IEEE Float	RWES	35750	" 435,751 "	40	35146 to 36104	24														
62	34	4	62004	34	DOF	4	Digital Output (Fast) - Line Frequency	Program line frequency applied to control. Setting of any in DIO applies to all DIO.	"50 Hz (3), 60 Hz (4)"	60 Hz (4)	Enumeration	RW	35752	" 435,753 "	40	35146 to 36104	24														
62	34	5	62005	34	DOF	4	Digital Output (Fast) - Function	Program what function will drive this output when direction is output.	"Off (62), Analog Input (142), Alarm (6), Cool Power (161), Heat Power (160), Compare (230), Counter (231), Digital I/O (1142),  Profile Event Out A (233), Profile Event Out B (234), Profile Event Out C (235), Profile Event Out D (236), Profile Event Out E (247), Profile Event Out F (248), Profile Event Out G (249), Profile Event Out H (250), Function Key (1001), Logic (239), Linearization (238), Math (240), Process Value (241), Special Function Output 1 (1532), Special Function Output 2 (1533), Special Function Output 3 (1534), Special Function Output 4 (1535), Timer (244), Variable (245), Limit (126), Condition (10001), Encoder (1740), Profile Number (1779), Profile Running (1780), Profile Paused (1781), Cascade Cool Power (1795), Cascade Heat Power (1794)"	Off (62)	Enumeration	RWES	35754	" 435,755 "	40	35146 to 36104	24														
62	34	6	62006	34	DOF	4	Digital Output (Fast) - Function Instance	Program the instance of the function which will drive this output when direction is output.	1 to 250	1	unsigned 8-bit	RWES	35756	" 435,757 "	40	35146 to 36104	24														
62	34	7	62007	34	DOF	4	Digital Output (Fast) - State	Monitor the state of the output.	"Off (62), On (63)"	no default	Enumeration	R	35758	" 435,759 "	40	35146 to 36104	24														
62	34	8	62008	34	DOF	4	Digital Output (Fast) - Power	Monitor the power applied to this output.	0.0 to 100.0%	no default	IEEE Float	R	35760	" 435,761 "	40	35146 to 36104	24														
62	34	9	62009	34	DOF	4	Digital Output (Fast) - Low Power Scale	Program the minimum power suppliied to output.	0.0 to 100.0%	0.0%	IEEE Float	RWES	35762	" 435,763 "	40	35146 to 36104	24														
62	34	10	62010	34	DOF	4	Digital Output (Fast) - High Power Scale	Program the maximum power suppliied to output.	0.0 to 100.0%	100.0%	IEEE Float	RWES	35764	" 435,765 "	40	35146 to 36104	24														
62	34	12	62012	34	DOF	4	Digital Output (Fast) - Source Zone A	Program the zone of the function which will drive this output. 0 = inside same unit.	0 to 16	0	unsigned 8-bit	RWES	35768	" 435,769 "	40	35146 to 36104	24														
62	34	13	62013	34	DOF	4	Digital Output (Fast) - Source Value A 	Monitor the value of the source driving this output.	"Off (62), On (63)"	no default	IEEE Float	R	35770	" 435,771 "	40	35146 to 36104	24														
62	34	15	62015	34	DOF	4	Digital Output (Fast) - Source Error	Monitor the input source for errors.	"None (61), Open (65), Shorted (127), Measurement Error (140), Bad Calibration Data (139), Ambient Error (9), RTD Error (141), Fail (32), Not Sourced (246), Stale (1617)"	no default	Enumeration	R	35774	" 435,775 "	40	35146 to 36104	24														
62	34	20	62020	34	DOF	4	Digital Output (Fast) - Type	Monitor the hardware type of this output.	"None (61), SSR (10034), SSR w/shared common (10035), SWDC (10033), SWDC Open Collector (10032)"	no default	Enumeration	R	35784	" 435,785 "	40	35146 to 36104	24														
62	41	2	62002	41	DOF	5	Digital Output (Fast) - Control	Program the output control type used by PID control.	"Fixed Timebase (34), Variable Time Base (103)"	Fixed Time Base (34)	Enumeration	RWES	35788	" 435,789 "	40	35146 to 36104	24														
62	41	3	62003	41	DOF	5	Digital Output (Fast) - Time Base	Program the time base for fixed-time-base control.	0.1 to 60.0 seconds	1.0 second	IEEE Float	RWES	35790	" 435,791 "	40	35146 to 36104	24														
62	41	4	62004	41	DOF	5	Digital Output (Fast) - Line Frequency	Program line frequency applied to control. Setting of any in DIO applies to all DIO.	"50 Hz (3), 60 Hz (4)"	60 Hz (4)	Enumeration	RW	35792	" 435,793 "	40	35146 to 36104	24														
62	41	5	62005	41	DOF	5	Digital Output (Fast) - Function	Program what function will drive this output when direction is output.	"Off (62), Analog Input (142), Alarm (6), Cool Power (161), Heat Power (160), Compare (230), Counter (231), Digital I/O (1142),  Profile Event Out A (233), Profile Event Out B (234), Profile Event Out C (235), Profile Event Out D (236), Profile Event Out E (247), Profile Event Out F (248), Profile Event Out G (249), Profile Event Out H (250), Function Key (1001), Logic (239), Linearization (238), Math (240), Process Value (241), Special Function Output 1 (1532), Special Function Output 2 (1533), Special Function Output 3 (1534), Special Function Output 4 (1535), Timer (244), Variable (245), Limit (126), Condition (10001), Encoder (1740), Profile Number (1779), Profile Running (1780), Profile Paused (1781), Cascade Cool Power (1795), Cascade Heat Power (1794)"	Off (62)	Enumeration	RWES	35794	" 435,795 "	40	35146 to 36104	24														
62	41	6	62006	41	DOF	5	Digital Output (Fast) - Function Instance	Program the instance of the function which will drive this output when direction is output.	1 to 250	1	unsigned 8-bit	RWES	35796	" 435,797 "	40	35146 to 36104	24														
62	41	7	62007	41	DOF	5	Digital Output (Fast) - State	Monitor the state of the output.	"Off (62), On (63)"	no default	Enumeration	R	35798	" 435,799 "	40	35146 to 36104	24														
62	41	8	62008	41	DOF	5	Digital Output (Fast) - Power	Monitor the power applied to this output.	0.0 to 100.0%	no default	IEEE Float	R	35800	" 435,801 "	40	35146 to 36104	24														
62	41	9	62009	41	DOF	5	Digital Output (Fast) - Low Power Scale	Program the minimum power suppliied to output.	0.0 to 100.0%	0.0%	IEEE Float	RWES	35802	" 435,803 "	40	35146 to 36104	24														
62	41	10	62010	41	DOF	5	Digital Output (Fast) - High Power Scale	Program the maximum power suppliied to output.	0.0 to 100.0%	100.0%	IEEE Float	RWES	35804	" 435,805 "	40	35146 to 36104	24														
62	41	12	62012	41	DOF	5	Digital Output (Fast) - Source Zone A	Program the zone of the function which will drive this output. 0 = inside same unit.	0 to 16	0	unsigned 8-bit	RWES	35808	" 435,809 "	40	35146 to 36104	24														
62	41	13	62013	41	DOF	5	Digital Output (Fast) - Source Value A 	Monitor the value of the source driving this output.	"Off (62), On (63)"	no default	IEEE Float	R	35810	" 435,811 "	40	35146 to 36104	24														
62	41	15	62015	41	DOF	5	Digital Output (Fast) - Source Error	Monitor the input source for errors.	"None (61), Open (65), Shorted (127), Measurement Error (140), Bad Calibration Data (139), Ambient Error (9), RTD Error (141), Fail (32), Not Sourced (246), Stale (1617)"	no default	Enumeration	R	35814	" 435,815 "	40	35146 to 36104	24														
62	41	20	62020	41	DOF	5	Digital Output (Fast) - Type	Monitor the hardware type of this output.	"None (61), SSR (10034), SSR w/shared common (10035), SWDC (10033), SWDC Open Collector (10032)"	no default	Enumeration	R	35824	" 435,825 "	40	35146 to 36104	24														
62	42	2	62002	42	DOF	5	Digital Output (Fast) - Control	Program the output control type used by PID control.	"Fixed Timebase (34), Variable Time Base (103)"	Fixed Time Base (34)	Enumeration	RWES	35828	" 435,829 "	40	35146 to 36104	24														
62	42	3	62003	42	DOF	5	Digital Output (Fast) - Time Base	Program the time base for fixed-time-base control.	0.1 to 60.0 seconds	1.0 second	IEEE Float	RWES	35830	" 435,831 "	40	35146 to 36104	24														
62	42	4	62004	42	DOF	5	Digital Output (Fast) - Line Frequency	Program line frequency applied to control. Setting of any in DIO applies to all DIO.	"50 Hz (3), 60 Hz (4)"	60 Hz (4)	Enumeration	RW	35832	" 435,833 "	40	35146 to 36104	24														
62	42	5	62005	42	DOF	5	Digital Output (Fast) - Function	Program what function will drive this output when direction is output.	"Off (62), Analog Input (142), Alarm (6), Cool Power (161), Heat Power (160), Compare (230), Counter (231), Digital I/O (1142),  Profile Event Out A (233), Profile Event Out B (234), Profile Event Out C (235), Profile Event Out D (236), Profile Event Out E (247), Profile Event Out F (248), Profile Event Out G (249), Profile Event Out H (250), Function Key (1001), Logic (239), Linearization (238), Math (240), Process Value (241), Special Function Output 1 (1532), Special Function Output 2 (1533), Special Function Output 3 (1534), Special Function Output 4 (1535), Timer (244), Variable (245), Limit (126), Condition (10001), Encoder (1740), Profile Number (1779), Profile Running (1780), Profile Paused (1781), Cascade Cool Power (1795), Cascade Heat Power (1794)"	Off (62)	Enumeration	RWES	35834	" 435,835 "	40	35146 to 36104	24														
